transaction_id,customer_id,product_id,transaction_date,quantity,total_amount
8535,627,92,2022-11-05,1,153.22
8536,435,77,2022-06-08,4,272.72
8537,927,95,2023-05-16,3,1017.87
8538,920,74,2024-09-01,5,2246.75
8539,833,47,2023-07-24,2,967.04
8540,923,86,2023-05-24,4,1705.24
8541,756,13,2024-05-15,4,1208.08
8542,613,39,2022-07-20,1,470.86
8543,609,57,2022-06-24,2,262.88
8544,636,44,2022-08-31,5,542.75
8545,951,16,2024-03-31,1,186.66
8546,427,87,2024-08-04,1,298.5
8547,911,83,2024-05-25,5,627.8
8548,132,18,2024-05-30,5,896.1
8549,321,74,2022-06-11,3,1348.05
8550,256,94,2023-06-16,4,366.84
8551,917,100,2024-07-09,5,214.9
8552,578,36,2024-06-06,1,391.37
8553,592,51,2024-08-25,2,756.9
8554,102,2,2023-07-01,3,144.51
8555,75,33,2024-04-27,1,206.33
8556,650,45,2022-05-01,2,393.72
8557,752,92,2024-05-20,3,459.66
8558,74,97,2024-01-11,1,325.06
8559,870,91,2025-01-13,2,256.54
8560,542,16,2024-09-07,2,373.32
8561,399,10,2023-03-14,2,49.78
8562,676,100,2022-04-06,4,171.92
8563,341,75,2022-04-21,2,786.04
8564,465,22,2022-12-07,4,238.32
8565,134,59,2024-11-10,5,1576.9
8566,795,86,2024-03-15,3,1278.93
8567,976,14,2024-12-12,1,241.17
8568,631,47,2023-06-27,3,1450.56
8569,793,72,2022-07-14,2,153.16
8570,851,40,2022-07-23,5,1480.25
8571,342,23,2023-12-06,2,55.16
8572,780,38,2022-01-31,3,1277.88
8573,228,45,2024-09-28,1,196.86
8574,682,68,2022-09-06,5,708.05
8575,421,23,2022-12-27,3,82.74
8576,561,11,2023-05-24,3,787.11
8577,968,42,2023-12-08,1,383.96
8578,160,12,2024-10-01,3,1433.22
8579,298,99,2022-07-21,1,422.08
8580,826,81,2022-01-28,4,1235.48
8581,373,18,2022-04-29,4,716.88
8582,288,86,2022-11-06,4,1705.24
8583,275,91,2024-08-11,3,384.81
8584,765,76,2022-10-11,3,433.95
8585,643,49,2023-03-08,1,417.52
8586,65,84,2023-04-19,5,61.3
8587,872,41,2024-06-13,2,676.28
8588,54,19,2022-02-10,3,184.02
8589,830,36,2024-04-27,4,1565.48
8590,851,8,2022-04-27,3,1338.45
8591,848,54,2022-04-24,2,416.16
8592,219,87,2022-03-30,1,298.5
8593,346,52,2023-03-04,3,1031.4
8594,667,25,2023-01-27,4,451.36
8595,688,90,2024-01-28,3,179.94
8596,711,15,2022-10-27,1,331.68
8597,113,9,2023-08-03,4,1601.32
8598,526,9,2024-07-19,4,1601.32
8599,630,60,2024-09-03,1,29.49
8600,597,52,2022-07-03,4,1375.2
8601,975,26,2023-01-07,1,153.85
8602,528,32,2024-01-30,4,246.36
8603,438,18,2024-10-24,1,179.22
8604,809,93,2024-09-28,1,245.22
8605,544,87,2023-11-09,1,298.5
8606,526,26,2023-06-15,1,153.85
8607,312,55,2024-10-01,1,312.38
8608,900,93,2024-11-09,1,245.22
8609,191,10,2024-09-01,3,74.67
8610,48,71,2023-06-15,1,335.4
8611,150,100,2023-12-15,2,85.96
8612,15,80,2023-10-30,4,712.8
8613,954,11,2023-02-12,4,1049.48
8614,84,60,2022-02-06,5,147.45
8615,46,64,2024-10-14,5,2229.65
8616,641,14,2023-08-24,5,1205.85
8617,240,87,2024-10-19,2,597.0
8618,26,17,2024-09-19,5,673.2
8619,287,12,2024-01-17,3,1433.22
8620,933,4,2024-05-12,5,703.1
8621,919,58,2024-11-25,5,2248.25
8622,425,43,2022-07-11,2,703.96
8623,904,13,2023-03-05,5,1510.1
8624,650,72,2022-09-15,4,306.32
8625,810,59,2024-10-02,4,1261.52
8626,257,54,2023-04-27,3,624.24
8627,806,72,2025-01-11,3,229.74
8628,478,46,2023-11-12,2,762.8
8629,948,43,2024-04-11,2,703.96
8630,302,34,2024-04-03,3,36.45
8631,817,20,2022-04-16,3,949.71
8632,713,84,2022-01-19,3,36.78
8633,165,20,2022-04-23,4,1266.28
8634,259,78,2023-09-11,5,70.3
8635,374,15,2023-05-25,2,663.36
8636,754,65,2023-10-07,3,924.36
8637,165,82,2022-06-19,5,2066.5
8638,763,66,2022-01-27,3,408.54
8639,785,57,2022-10-10,5,657.2
8640,58,30,2024-11-17,1,326.51
8641,121,78,2024-07-06,3,42.18
8642,108,87,2024-06-06,2,597.0
8643,940,35,2024-02-10,3,187.05
8644,361,44,2023-02-07,5,542.75
8645,834,9,2025-01-11,3,1200.99
8646,783,30,2022-05-27,2,653.02
8647,980,91,2022-08-28,4,513.08
8648,735,15,2024-03-31,4,1326.72
8649,933,80,2025-01-13,2,356.4
8650,846,3,2024-10-02,4,1889.8
8651,625,98,2023-01-01,1,463.89
8652,543,54,2024-06-18,1,208.08
8653,100,47,2023-09-30,5,2417.6
8654,31,19,2022-12-05,2,122.68
8655,521,26,2023-10-19,5,769.25
8656,856,47,2024-09-03,4,1934.08
8657,745,63,2024-10-27,2,815.14
8658,511,74,2023-08-07,3,1348.05
8659,485,94,2022-04-03,4,366.84
8660,922,94,2022-07-05,4,366.84
8661,989,78,2024-10-11,1,14.06
8662,569,84,2023-08-25,1,12.26
8663,319,95,2023-01-09,4,1357.16
8664,212,20,2024-09-20,5,1582.85
8665,99,77,2023-06-07,5,340.9
8666,450,90,2023-09-29,1,59.98
8667,592,68,2022-09-27,1,141.61
8668,494,71,2024-10-06,3,1006.2
8669,604,100,2024-09-05,2,85.96
8670,258,29,2023-05-13,4,1324.2
8671,710,40,2023-02-16,3,888.15
8672,325,3,2024-11-13,4,1889.8
8673,727,65,2022-10-26,2,616.24
8674,905,100,2022-06-25,4,171.92
8675,961,8,2024-03-29,5,2230.75
8676,593,21,2022-06-16,5,2265.65
8677,28,6,2023-11-18,3,1192.59
8678,652,88,2023-05-02,4,691.72
8679,970,61,2022-12-13,5,544.5
8680,664,38,2024-11-14,2,851.92
8681,197,8,2024-08-05,3,1338.45
8682,881,49,2022-08-29,2,835.04
8683,387,96,2022-09-19,3,718.59
8684,668,91,2023-01-18,2,256.54
8685,833,61,2023-04-26,3,326.7
8686,937,28,2023-06-24,2,146.36
8687,937,60,2023-09-29,4,117.96
8688,92,86,2024-08-12,1,426.31
8689,498,100,2024-02-01,3,128.94
8690,4,52,2022-06-23,4,1375.2
8691,101,9,2022-03-28,5,2001.65
8692,282,60,2022-05-12,5,147.45
8693,162,91,2023-05-30,2,256.54
8694,382,25,2022-03-03,1,112.84
8695,615,97,2023-04-27,1,325.06
8696,133,56,2024-12-22,5,864.3
8697,475,41,2023-12-31,1,338.14
8698,269,51,2024-12-17,5,1892.25
8699,673,25,2024-04-27,1,112.84
8700,447,31,2023-02-17,3,93.48
8701,875,84,2023-02-09,1,12.26
8702,436,38,2024-12-12,4,1703.84
8703,232,17,2022-09-27,5,673.2
8704,193,79,2024-02-18,3,985.59
8705,141,61,2023-02-17,2,217.8
8706,92,37,2023-04-14,4,1134.4
8707,166,88,2023-04-06,3,518.79
8708,342,77,2023-10-26,5,340.9
8709,746,29,2023-11-30,5,1655.25
8710,484,54,2022-05-07,2,416.16
8711,416,78,2023-01-23,5,70.3
8712,656,88,2022-11-27,5,864.65
8713,472,10,2022-12-14,5,124.45
8714,705,45,2022-04-27,5,984.3
8715,28,17,2023-01-07,2,269.28
8716,450,57,2022-07-04,3,394.32
8717,481,20,2024-02-19,1,316.57
8718,56,46,2023-10-16,3,1144.2
8719,110,70,2024-08-22,2,871.1
8720,699,85,2022-04-18,2,102.64
8721,830,65,2023-04-22,5,1540.6
8722,396,28,2024-10-29,4,292.72
8723,171,24,2022-03-04,5,622.8
8724,646,62,2022-04-11,2,701.02
8725,673,95,2024-07-05,1,339.29
8726,147,35,2025-01-07,4,249.4
8727,765,52,2024-07-05,4,1375.2
8728,809,4,2024-07-11,3,421.86
8729,539,21,2023-06-27,3,1359.39
8730,371,74,2024-08-01,5,2246.75
8731,883,51,2022-10-04,3,1135.35
8732,562,5,2022-09-22,3,846.21
8733,827,85,2022-12-06,2,102.64
8734,337,77,2023-09-25,4,272.72
8735,411,18,2023-05-02,2,358.44
8736,558,75,2023-08-02,5,1965.1
8737,412,55,2022-04-01,1,312.38
8738,512,79,2023-08-30,5,1642.65
8739,938,22,2023-04-06,2,119.16
8740,563,38,2023-12-21,2,851.92
8741,996,65,2022-07-03,3,924.36
8742,152,93,2023-03-31,2,490.44
8743,704,72,2023-11-20,4,306.32
8744,505,6,2024-07-23,1,397.53
8745,824,81,2023-01-20,4,1235.48
8746,600,17,2022-07-02,1,134.64
8747,287,17,2023-10-10,5,673.2
8748,180,3,2022-04-11,4,1889.8
8749,632,15,2022-05-03,3,995.04
8750,314,99,2022-04-17,3,1266.24
8751,509,97,2023-06-24,4,1300.24
8752,620,61,2022-06-10,3,326.7
8753,494,17,2023-08-31,1,134.64
8754,30,74,2023-07-01,5,2246.75
8755,360,7,2022-06-24,3,1153.02
8756,356,76,2024-03-26,3,433.95
8757,263,55,2023-03-22,3,937.14
8758,436,72,2023-06-07,4,306.32
8759,227,3,2024-02-15,5,2362.25
8760,59,71,2023-03-09,3,1006.2
8761,881,16,2023-10-03,5,933.3
8762,211,7,2024-03-29,5,1921.7
8763,219,57,2024-07-15,4,525.76
8764,106,5,2024-11-10,2,564.14
8765,205,48,2024-09-25,5,889.6
8766,660,85,2024-05-12,1,51.32
8767,67,15,2023-09-24,2,663.36
8768,660,82,2024-12-15,4,1653.2
8769,399,58,2024-11-17,2,899.3
8770,800,3,2023-06-25,1,472.45
8771,773,41,2022-08-25,5,1690.7
8772,219,17,2024-08-03,2,269.28
8773,25,81,2022-05-11,2,617.74
8774,915,72,2022-09-17,3,229.74
8775,224,15,2023-11-27,1,331.68
8776,332,12,2023-03-09,2,955.48
8777,863,39,2022-10-17,4,1883.44
8778,485,36,2022-08-04,5,1956.85
8779,523,47,2023-10-27,4,1934.08
8780,664,39,2024-12-26,1,470.86
8781,11,34,2023-03-13,2,24.3
8782,385,74,2024-04-29,1,449.35
8783,436,94,2022-10-07,4,366.84
8784,718,55,2024-08-18,3,937.14
8785,945,98,2023-10-04,5,2319.45
8786,161,87,2023-04-25,2,597.0
8787,611,96,2023-07-10,2,479.06
8788,227,13,2023-12-28,4,1208.08
8789,187,46,2022-10-03,3,1144.2
8790,84,16,2022-03-11,1,186.66
8791,150,29,2022-03-15,4,1324.2
8792,866,67,2022-04-06,1,265.77
8793,353,79,2022-08-10,1,328.53
8794,105,60,2023-05-14,2,58.98
8795,634,52,2022-01-20,2,687.6
8796,361,35,2024-02-03,2,124.7
8797,621,60,2022-05-25,4,117.96
8798,973,19,2024-06-15,1,61.34
8799,251,96,2022-10-05,4,958.12
8800,346,7,2024-04-11,3,1153.02
8801,927,70,2022-04-30,1,435.55
8802,628,46,2023-07-26,4,1525.6
8803,794,99,2023-02-08,1,422.08
8804,952,33,2022-11-06,2,412.66
8805,485,17,2025-01-04,5,673.2
8806,43,8,2025-01-15,3,1338.45
8807,662,44,2024-10-11,2,217.1
8808,994,31,2022-04-06,5,155.8
8809,660,73,2024-12-09,5,2395.5
8810,993,59,2022-10-10,1,315.38
8811,998,38,2023-06-22,3,1277.88
8812,86,83,2024-06-11,4,502.24
8813,72,98,2024-08-16,3,1391.67
8814,220,20,2022-06-15,4,1266.28
8815,473,9,2022-09-21,2,800.66
8816,593,24,2022-06-19,4,498.24
8817,381,47,2024-01-14,1,483.52
8818,447,78,2022-05-02,2,28.12
8819,366,85,2024-09-06,3,153.96
8820,945,7,2023-06-03,1,384.34
8821,76,32,2023-12-29,5,307.95
8822,601,79,2024-04-07,4,1314.12
8823,337,9,2023-07-06,1,400.33
8824,442,58,2023-08-06,2,899.3
8825,519,29,2023-07-31,1,331.05
8826,155,7,2024-04-13,3,1153.02
8827,350,49,2022-08-20,1,417.52
8828,995,60,2024-02-11,3,88.47
8829,318,75,2022-09-03,3,1179.06
8830,194,47,2022-03-22,1,483.52
8831,558,63,2022-11-02,1,407.57
8832,865,75,2024-03-29,2,786.04
8833,303,30,2023-10-01,4,1306.04
8834,987,42,2024-09-18,3,1151.88
8835,95,17,2023-09-03,4,538.56
8836,9,98,2022-02-03,4,1855.56
8837,186,98,2023-05-20,4,1855.56
8838,913,62,2022-12-24,1,350.51
8839,248,21,2023-11-17,1,453.13
8840,759,91,2024-10-10,3,384.81
8841,699,56,2022-01-31,1,172.86
8842,170,18,2022-02-26,4,716.88
8843,92,46,2024-06-13,1,381.4
8844,438,65,2024-09-02,3,924.36
8845,992,89,2023-02-22,2,581.76
8846,850,95,2022-11-13,4,1357.16
8847,546,16,2024-05-14,2,373.32
8848,785,88,2023-08-01,4,691.72
8849,190,14,2022-08-22,2,482.34
8850,304,1,2025-01-02,2,873.92
8851,672,32,2024-12-16,3,184.77
8852,863,32,2023-03-06,2,123.18
8853,905,87,2022-11-21,2,597.0
8854,295,95,2023-05-19,4,1357.16
8855,951,66,2024-07-31,4,544.72
8856,662,28,2023-09-29,1,73.18
8857,998,18,2024-04-07,1,179.22
8858,543,34,2023-08-27,5,60.75
8859,694,65,2024-10-23,3,924.36
8860,806,90,2022-04-23,3,179.94
8861,727,98,2022-11-20,3,1391.67
8862,979,14,2022-08-16,1,241.17
8863,754,87,2023-12-30,1,298.5
8864,281,68,2022-07-21,5,708.05
8865,579,76,2022-04-19,2,289.3
8866,870,40,2024-02-12,3,888.15
8867,304,68,2022-03-10,3,424.83
8868,173,41,2024-09-22,5,1690.7
8869,82,93,2023-06-27,1,245.22
8870,139,39,2023-01-16,3,1412.58
8871,417,23,2023-09-11,4,110.32
8872,4,81,2023-10-18,1,308.87
8873,301,30,2024-03-27,2,653.02
8874,877,49,2024-02-02,2,835.04
8875,168,88,2024-05-10,4,691.72
8876,614,92,2024-04-29,3,459.66
8877,455,41,2023-04-28,5,1690.7
8878,961,54,2023-06-06,4,832.32
8879,233,15,2022-07-27,1,331.68
8880,500,28,2024-12-31,4,292.72
8881,242,18,2023-10-21,3,537.66
8882,917,22,2024-09-16,5,297.9
8883,583,83,2023-11-18,3,376.68
8884,743,26,2023-04-22,1,153.85
8885,28,43,2024-09-05,4,1407.92
8886,760,8,2022-06-28,3,1338.45
8887,575,3,2023-04-27,2,944.9
8888,709,45,2023-02-10,2,393.72
8889,819,5,2022-12-01,3,846.21
8890,63,78,2023-05-04,1,14.06
8891,170,4,2022-11-18,5,703.1
8892,962,24,2023-10-19,5,622.8
8893,738,69,2023-12-21,3,406.29
8894,887,55,2023-10-07,2,624.76
8895,627,17,2024-05-28,5,673.2
8896,779,43,2022-12-30,1,351.98
8897,800,66,2024-10-21,4,544.72
8898,770,39,2022-03-22,5,2354.3
8899,696,51,2023-09-14,2,756.9
8900,148,6,2024-09-09,5,1987.65
8901,391,20,2023-07-20,2,633.14
8902,130,99,2024-10-10,1,422.08
8903,799,6,2025-01-10,3,1192.59
8904,831,49,2024-10-21,2,835.04
8905,320,95,2024-12-31,1,339.29
8906,71,11,2022-05-04,4,1049.48
8907,131,85,2024-06-14,1,51.32
8908,631,42,2024-02-09,4,1535.84
8909,117,91,2022-11-02,5,641.35
8910,429,71,2022-03-12,1,335.4
8911,60,86,2024-02-07,5,2131.55
8912,865,65,2023-08-13,4,1232.48
8913,13,98,2023-12-21,4,1855.56
8914,552,33,2024-10-21,2,412.66
8915,570,61,2022-04-11,1,108.9
8916,414,67,2023-10-10,3,797.31
8917,192,23,2024-04-04,2,55.16
8918,93,59,2023-11-02,3,946.14
8919,507,4,2023-01-04,4,562.48
8920,855,30,2023-09-11,4,1306.04
8921,474,59,2022-10-26,3,946.14
8922,212,38,2024-03-12,3,1277.88
8923,335,95,2022-09-10,3,1017.87
8924,801,87,2022-05-19,1,298.5
8925,763,46,2024-09-24,3,1144.2
8926,809,91,2022-11-14,2,256.54
8927,864,42,2024-04-30,5,1919.8
8928,172,70,2023-10-22,4,1742.2
8929,920,45,2023-10-23,4,787.44
8930,717,37,2023-07-15,3,850.8
8931,992,78,2023-06-19,3,42.18
8932,102,31,2023-06-19,3,93.48
8933,160,78,2023-07-12,1,14.06
8934,627,68,2023-01-19,1,141.61
8935,426,37,2024-09-25,5,1418.0
8936,687,1,2022-09-21,3,1310.88
8937,350,28,2023-08-13,5,365.9
8938,184,17,2023-11-03,1,134.64
8939,851,82,2022-09-15,2,826.6
8940,647,30,2022-09-21,4,1306.04
8941,87,90,2022-03-01,2,119.96
8942,559,36,2022-05-28,3,1174.11
8943,86,34,2022-05-20,2,24.3
8944,743,14,2022-12-15,4,964.68
8945,477,12,2024-12-16,4,1910.96
8946,219,49,2022-04-11,5,2087.6
8947,951,72,2022-10-11,1,76.58
8948,259,17,2023-12-20,4,538.56
8949,871,56,2022-01-21,5,864.3
8950,53,51,2022-12-27,4,1513.8
8951,268,71,2023-12-08,4,1341.6
8952,373,37,2022-06-18,5,1418.0
8953,654,18,2022-07-17,1,179.22
8954,650,42,2024-10-22,5,1919.8
8955,913,98,2022-11-21,3,1391.67
8956,113,1,2024-12-16,1,436.96
8957,257,48,2024-09-03,5,889.6
8958,297,87,2022-02-11,3,895.5
8959,53,91,2024-03-31,3,384.81
8960,518,16,2023-10-09,4,746.64
8961,936,82,2024-05-06,3,1239.9
8962,793,58,2023-05-23,3,1348.95
8963,748,17,2024-12-12,5,673.2
8964,329,29,2024-02-02,5,1655.25
8965,28,74,2023-08-23,4,1797.4
8966,639,46,2023-02-01,1,381.4
8967,369,44,2022-04-30,5,542.75
8968,709,61,2024-08-09,3,326.7
8969,262,21,2022-01-26,2,906.26
8970,930,55,2022-08-31,2,624.76
8971,509,58,2023-05-15,2,899.3
8972,445,33,2023-01-04,2,412.66
8973,482,73,2024-10-18,2,958.2
8974,622,48,2022-04-24,3,533.76
8975,707,95,2024-03-08,5,1696.45
8976,144,14,2022-09-05,4,964.68
8977,326,74,2023-04-05,3,1348.05
8978,97,63,2024-11-26,4,1630.28
8979,689,37,2024-08-08,2,567.2
8980,30,28,2022-04-21,5,365.9
8981,925,43,2022-07-17,4,1407.92
8982,907,22,2022-05-08,1,59.58
8983,66,30,2024-02-25,1,326.51
8984,970,57,2024-12-23,2,262.88
8985,463,76,2024-01-26,2,289.3
8986,926,85,2023-10-26,1,51.32
8987,873,47,2024-10-26,4,1934.08
8988,361,74,2023-01-05,1,449.35
8989,614,22,2023-01-10,4,238.32
8990,47,75,2024-03-08,4,1572.08
8991,867,61,2022-07-11,4,435.6
8992,223,84,2022-10-05,2,24.52
8993,954,39,2024-04-27,1,470.86
8994,42,71,2022-04-03,3,1006.2
8995,625,79,2024-01-05,4,1314.12
8996,234,3,2024-12-11,3,1417.35
8997,620,49,2022-02-10,4,1670.08
8998,20,21,2024-10-28,1,453.13
8999,530,27,2022-06-26,4,963.88
9000,31,16,2023-06-10,5,933.3
9001,45,58,2023-07-25,4,1798.6
9002,880,29,2022-08-14,5,1655.25
9003,481,22,2024-06-13,5,297.9
9004,364,10,2024-02-15,4,99.56
9005,455,49,2022-02-07,3,1252.56
9006,779,65,2023-02-10,3,924.36
9007,797,89,2023-07-16,3,872.64
9008,263,84,2023-12-20,2,24.52
9009,494,2,2022-07-17,3,144.51
9010,374,43,2022-10-11,3,1055.94
9011,839,35,2023-08-03,3,187.05
9012,911,67,2022-01-19,5,1328.85
9013,363,42,2023-09-29,1,383.96
9014,186,47,2024-06-13,3,1450.56
9015,703,14,2022-11-15,5,1205.85
9016,735,19,2023-03-05,3,184.02
9017,65,20,2022-08-20,2,633.14
9018,487,54,2022-04-08,1,208.08
9019,64,48,2023-01-25,2,355.84
9020,167,40,2024-07-09,4,1184.2
9021,986,50,2024-03-02,3,595.68
9022,168,86,2022-06-10,3,1278.93
9023,442,70,2024-08-02,1,435.55
9024,26,6,2022-03-08,3,1192.59
9025,448,7,2023-04-03,2,768.68
9026,454,34,2024-02-14,4,48.6
9027,567,2,2023-06-22,5,240.85
9028,654,94,2023-04-29,3,275.13
9029,279,28,2024-03-20,4,292.72
9030,988,77,2024-03-24,5,340.9
9031,484,75,2022-03-09,2,786.04
9032,74,44,2024-04-06,2,217.1
9033,170,87,2024-02-19,1,298.5
9034,225,73,2024-07-11,3,1437.3
9035,750,67,2024-03-27,1,265.77
9036,240,20,2023-08-15,3,949.71
9037,843,46,2022-06-25,2,762.8
9038,170,21,2022-04-26,4,1812.52
9039,77,99,2023-11-16,3,1266.24
9040,560,19,2023-05-18,2,122.68
9041,160,44,2024-11-14,2,217.1
9042,564,60,2023-12-18,2,58.98
9043,184,23,2022-12-16,3,82.74
9044,511,74,2022-03-19,1,449.35
9045,906,4,2023-02-01,4,562.48
9046,532,51,2023-06-14,3,1135.35
9047,59,55,2023-12-25,4,1249.52
9048,125,30,2024-02-17,3,979.53
9049,576,96,2023-01-21,2,479.06
9050,549,80,2022-11-29,4,712.8
9051,65,82,2024-02-29,5,2066.5
9052,73,34,2023-11-29,2,24.3
9053,855,92,2022-10-23,4,612.88
9054,877,29,2023-12-16,3,993.15
9055,344,81,2024-11-21,1,308.87
9056,760,34,2023-05-23,4,48.6
9057,323,10,2022-05-25,2,49.78
9058,836,84,2024-12-22,5,61.3
9059,962,61,2024-01-21,3,326.7
9060,79,100,2022-02-17,2,85.96
9061,748,67,2022-03-19,2,531.54
9062,590,28,2022-07-07,5,365.9
9063,418,31,2022-04-23,4,124.64
9064,969,36,2022-10-13,2,782.74
9065,548,20,2022-06-21,4,1266.28
9066,96,22,2022-02-21,4,238.32
9067,189,81,2022-11-15,2,617.74
9068,317,15,2022-03-27,5,1658.4
9069,625,4,2023-01-23,3,421.86
9070,20,60,2024-07-20,1,29.49
9071,813,87,2022-09-20,1,298.5
9072,317,9,2024-09-15,1,400.33
9073,292,71,2024-07-10,3,1006.2
9074,269,93,2022-11-05,3,735.66
9075,137,69,2022-07-20,3,406.29
9076,886,49,2024-07-21,3,1252.56
9077,348,85,2024-12-31,4,205.28
9078,216,69,2022-03-29,2,270.86
9079,966,96,2022-03-02,3,718.59
9080,505,4,2022-12-22,1,140.62
9081,635,62,2022-05-08,2,701.02
9082,500,78,2024-07-28,1,14.06
9083,452,23,2024-11-03,4,110.32
9084,733,75,2022-06-12,2,786.04
9085,473,25,2022-06-23,4,451.36
9086,692,7,2024-10-28,2,768.68
9087,369,16,2023-02-16,4,746.64
9088,561,63,2022-10-11,1,407.57
9089,290,64,2022-04-18,3,1337.79
9090,157,46,2022-12-05,3,1144.2
9091,726,31,2023-12-21,2,62.32
9092,932,98,2022-06-12,1,463.89
9093,888,90,2022-05-21,5,299.9
9094,505,78,2022-10-31,2,28.12
9095,918,88,2022-04-16,4,691.72
9096,317,22,2024-07-27,3,178.74
9097,757,42,2022-03-16,5,1919.8
9098,15,14,2022-05-01,4,964.68
9099,724,19,2024-06-28,3,184.02
9100,358,4,2022-12-20,1,140.62
9101,134,44,2024-12-27,1,108.55
9102,674,71,2024-11-16,1,335.4
9103,140,90,2022-09-08,1,59.98
9104,128,85,2022-09-19,4,205.28
9105,718,70,2024-04-22,5,2177.75
9106,84,10,2024-04-09,4,99.56
9107,846,77,2024-05-25,3,204.54
9108,541,4,2022-10-20,1,140.62
9109,796,100,2023-01-23,1,42.98
9110,235,59,2024-02-17,1,315.38
9111,201,77,2024-11-27,3,204.54
9112,893,83,2023-08-10,1,125.56
9113,509,10,2024-02-21,1,24.89
9114,675,98,2022-05-23,4,1855.56
9115,165,41,2022-05-26,1,338.14
9116,611,37,2022-05-10,4,1134.4
9117,437,92,2024-01-14,4,612.88
9118,648,64,2024-11-18,4,1783.72
9119,489,67,2023-12-23,4,1063.08
9120,642,37,2022-09-03,4,1134.4
9121,8,89,2022-06-06,1,290.88
9122,473,31,2023-12-22,4,124.64
9123,834,94,2023-11-15,5,458.55
9124,475,78,2024-11-15,1,14.06
9125,89,14,2024-01-20,5,1205.85
9126,83,100,2024-07-16,4,171.92
9127,631,41,2024-05-31,2,676.28
9128,221,29,2022-02-18,5,1655.25
9129,755,62,2024-09-16,2,701.02
9130,668,6,2023-05-25,1,397.53
9131,258,21,2024-10-04,5,2265.65
9132,439,38,2022-05-11,1,425.96
9133,849,59,2024-03-13,2,630.76
9134,266,44,2023-07-18,1,108.55
9135,333,76,2024-08-22,2,289.3
9136,571,76,2023-07-23,2,289.3
9137,367,71,2022-12-12,3,1006.2
9138,799,95,2022-05-11,4,1357.16
9139,841,72,2022-04-26,5,382.9
9140,331,3,2023-09-14,2,944.9
9141,341,52,2022-08-25,1,343.8
9142,626,52,2024-07-08,4,1375.2
9143,786,63,2024-09-28,1,407.57
9144,188,78,2024-01-31,5,70.3
9145,939,60,2024-09-29,1,29.49
9146,883,28,2022-07-21,4,292.72
9147,712,26,2023-03-17,1,153.85
9148,823,30,2024-12-03,5,1632.55
9149,271,35,2022-12-06,4,249.4
9150,179,32,2023-06-05,3,184.77
9151,857,8,2022-02-04,5,2230.75
9152,1000,75,2024-05-27,2,786.04
9153,172,53,2023-07-30,1,87.58
9154,463,71,2022-04-01,3,1006.2
9155,498,21,2024-04-02,1,453.13
9156,801,22,2023-12-05,5,297.9
9157,789,16,2022-11-19,1,186.66
9158,684,71,2022-09-21,5,1677.0
9159,82,80,2024-09-21,5,891.0
9160,46,57,2022-02-25,5,657.2
9161,455,72,2024-06-28,5,382.9
9162,1000,31,2023-08-17,3,93.48
9163,549,18,2022-07-14,3,537.66
9164,632,20,2024-02-03,1,316.57
9165,747,9,2024-01-11,1,400.33
9166,675,56,2023-07-06,3,518.58
9167,709,93,2024-03-03,1,245.22
9168,843,73,2022-06-14,3,1437.3
9169,991,25,2023-12-16,3,338.52
9170,320,40,2023-09-21,2,592.1
9171,242,67,2024-08-08,5,1328.85
9172,191,68,2023-03-12,4,566.44
9173,854,5,2022-05-14,5,1410.35
9174,775,35,2023-12-29,3,187.05
9175,667,3,2024-03-03,2,944.9
9176,835,95,2024-07-20,4,1357.16
9177,40,55,2024-12-11,4,1249.52
9178,424,67,2024-04-13,2,531.54
9179,265,94,2023-03-20,5,458.55
9180,21,60,2024-11-18,5,147.45
9181,635,1,2023-10-24,4,1747.84
9182,822,53,2023-02-17,2,175.16
9183,442,27,2023-09-26,3,722.91
9184,863,83,2024-03-11,4,502.24
9185,147,13,2023-07-19,3,906.06
9186,875,66,2023-02-16,5,680.9
9187,647,82,2022-08-08,1,413.3
9188,839,61,2022-09-20,5,544.5
9189,645,86,2022-08-12,2,852.62
9190,126,4,2022-06-01,5,703.1
9191,234,51,2024-02-08,3,1135.35
9192,571,62,2022-09-24,2,701.02
9193,710,31,2024-03-30,3,93.48
9194,861,20,2024-01-03,3,949.71
9195,259,87,2023-09-22,1,298.5
9196,33,31,2022-05-19,2,62.32
9197,42,45,2023-08-11,3,590.58
9198,919,29,2024-06-03,1,331.05
9199,22,8,2024-06-14,2,892.3
9200,454,89,2022-09-21,1,290.88
9201,85,77,2024-05-23,4,272.72
9202,433,100,2024-03-09,4,171.92
9203,24,54,2022-04-29,1,208.08
9204,690,90,2024-05-10,4,239.92
9205,692,68,2023-02-26,1,141.61
9206,177,92,2024-11-30,2,306.44
9207,964,35,2023-01-08,1,62.35
9208,760,79,2023-08-15,4,1314.12
9209,480,30,2022-04-04,3,979.53
9210,574,92,2023-10-16,4,612.88
9211,45,57,2024-12-22,1,131.44
9212,71,78,2022-06-04,4,56.24
9213,871,100,2023-03-16,5,214.9
9214,86,23,2022-07-27,3,82.74
9215,128,19,2023-05-08,3,184.02
9216,719,7,2024-10-01,3,1153.02
9217,839,87,2024-03-22,5,1492.5
9218,397,43,2023-01-19,5,1759.9
9219,687,71,2022-02-17,4,1341.6
9220,849,51,2022-10-19,2,756.9
9221,804,2,2024-07-18,5,240.85
9222,365,52,2024-07-21,4,1375.2
9223,575,5,2024-08-09,2,564.14
